愛知県,半田市,乙川太田町2-87-2,F44,半田一户建,1人不生,愛知県半田市乙川太田町2-87-2,11-24,可以,有店客,,
愛知県,半田市,旭町4-58-1 リンデンバウムJ3,F46,半田306,1人不生,愛知県半田市旭町4-58-1 リンデンバウムJ3 306号室,11-24,可以,有店客,,
愛知県,半田市,旭町4丁目58-1 リンデンバウムJ3,F47,半田307,1人可生,愛知県半田市旭町4丁目58-1 リンデンバウムJ3 307号室,11-2,可以,没有,,
愛知県,半田市,東郷町4-101-2 ウェルネスタウン,F48,半田304,2人不生,愛知県半田市東郷町4-101-2 ウェルネスタウン 304号室,11-1,可以,有店客,停车位 5号、20号,
愛知県,知立市,新富2-47 パーシオンときわ,F49,知立203,2人可生可双,愛知県知立市新富2-47 パーシオンときわ 203号室,12-2,可以,有店客,,
愛知県,大府市,月見町1-28 ボンジュール大府,F50,大府2F,1人不生,愛知県大府市月見町1-28 ボンジュール大府 2階の部屋,11-1,可以,有店客,,
愛知県,あま市,本郷三反地24 グランエスポワール,F51,あま103,1人不生,愛知県あま市本郷三反地24 グランエスポワール 103号室,11-1,可以,有店客,,
愛知県,あま市,小橋方南山西154-2 小橋方コーポラスB棟,F52,あま406,1人不生,愛知県あま市小橋方南山西154-2 小橋方コーポラスB棟 406号室,11-1,可以,有店客,駐車場はB46番,
愛知県,あま市,甚目寺郷浦10-1 寿ゞやマンション甚目寺,F53,甚目寺203,2人1个生可双,愛知県あま市甚目寺郷浦10-1 寿ゞやマンション甚目寺（春和塾のビル） 203号室,11-2,可以,有店客,17号车位和便利店可停车,
愛知県,尾張旭市,瀬戸川町2-80 ロータスフラワー,F54,尾张旭303,1人不生,愛知県尾張旭市瀬戸川町2-80 ロータスフラワー 303号室,11-1,可以,有店客,駐車場は16番,
愛知県,海部郡,蟹江町富吉4丁目139 近鉄富吉コーポB棟,F55,蟹江102,1人不生,愛知県海部郡蟹江町富吉4丁目139 近鉄富吉コーポB棟 102号室,11-1,可以,有店客,附近便利店可以停车,
愛知県,瀬戸市,瀬戸口町111 ブリード瀬戸口,F56,濑户101,1人不生,愛知県瀬戸市瀬戸口町111 ブリード瀬戸口 101号室,11-1,可以,有店客,駐車場は22番,
愛知県,岩倉市,大市場町郷廻345-1 シャングリラ,F57,岩仓203,2人可生可双,愛知県岩倉市大市場町郷廻345-1 シャングリラ 203号室,11-2,不能,没有,对面药局可以停车,
岐阜県,羽島市,福寿町平方3-79 イノセンス,G1,羽岛102,2人不生可双,岐阜県羽島市福寿町平方3-79 イノセンス 102号室,11-1,可以,,,
岐阜県,羽島市,舟橋町本町2丁目21-2 フレグランスこうえC棟,G2,羽岛C102,1人不生,岐阜県羽島市舟橋町本町2丁目21-2 フレグランスこうえC棟102号室,11-1,不能,,,
岐阜県,大垣市,林町8-1394-6 アクア大垣,G4,大垣205,1人不生,岐阜県大垣市林町8-1394-6 アクア大垣 205号室,11-2,可以,有店客,,
岐阜県,岐阜市,下奈良1丁目4-1 カルム21,G7,岐阜403,2人不生,岐阜県岐阜市下奈良1丁目4-1 カルム21 403号室,11-2,可以,,停车位3号 经常回信慢,
静岡県,中区,海老塚1-10-20,G13,浜松501,1人可生 生13起,静岡県浜松市中区海老塚1-10-20 朝日プラザ浜松ステーションスクエア 501号室,11-2,可以,没有,2回20起 没有女孩照片,
静岡県,中央区,海老塚1-10-20,G14,浜松704,1人可生,静岡県浜松市中央区海老塚1-10-20 朝日プラザ浜松ステーションスクエア 704号室,11-2,可以,没有,附近有收费停车场,
静岡県,袋井市,高尾746-1 AAI高尾,G16,袋井202,2人不生,静岡県袋井市高尾746-1 AAI高尾 202号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
静岡県,中央区,元浜町230-3 ロイヤルマンション元浜,G17,八幡305,1人不生,静岡県浜松市中央区元浜町230-3 ロイヤルマンション元浜 305号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
静岡県,中央区,布橋1丁目17-40 城北パーソナルハイツW,G18,八幡309,1人可生,静岡県浜松市中央区布橋1丁目17-40 城北パーソナルハイツW 309号室,12-2,可以,没有,附近书店可以停车,
静岡県,掛川市,杉谷2-6-12 BellWood,G22,掛川202,1人可生,静岡県掛川市杉谷2-6-12 BellWood 202号室,11-2,可以,没有,停202号或附近便利店,
静岡県,焼津市,東小川5-13-1,G23,烧津202,2人可生可双,静岡県焼津市東小川5-13-1 (公寓没名字，找中转要图片) 202号室,11-2,可以,没有,,
静岡県,沼津市,高沢町9-8 パティオ高沢,G25,沼津2A,1人可生,静岡県沼津市高沢町9-8 パティオ高沢 2A号室,11-2,可以,没有,没有门禁 让客人敲门,
静岡県,富士市,柚木199-1 シャンテFuji,G26,美满群-富士102,1人可生,静岡県富士市柚木199-1 シャンテFuji 102号室,11-2,可以,有店客,没有门禁，「すき家 富士柚木店」ここでとめられます,
静岡県,富士市,中央町2丁目5-7 吉原中央マンション,G27,富士404,2人1个生可双,静岡県富士市中央町2丁目5-7 吉原中央マンション 404号室,11-2,可以,有店客,,
福岡県,博多区,博多駅南1-14-6 クレベール博多,H1,博多305,1人不生,福岡県福岡市博多区博多駅南1-14-6 クレベール博多 305号室,11-2,可以,没有,没有女孩照片 2回20起,
福岡県,中央区,天神2丁目3-10 天神パインクレスト,H3,天神909,1人不生,福岡県福岡市中央区天神2丁目3-10 天神パインクレスト 909号室（22:00以后女孩下楼接）,12-2,可以,有店客,经常回信慢 偶尔失联,有门禁按房号 上楼后敲门
福岡県,博多区,冷泉町1-3 エクセレンス祇園,H4,祇園311,1人不生,福岡県福岡市博多区冷泉町1-3 エクセレンス祇園 311号室,12-2,可以,有店客,经常回信慢 偶尔失联,
福岡県,久留米市,本町14-6 ダイナコート久留米本町,H7,久留米302,1人不生,福岡県久留米市本町14-6 ダイナコート久留米本町 302号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
福岡県,久留米市,東町1-13 J-PLACE,H8,久留米404,1人不生,福岡県久留米市東町1-13 J-PLACE 404号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
福岡県,小倉北区,大門2丁目5-7 K-2西小倉ビル,H9,小仓1203,2人可生可双,福岡県北九州市小倉北区大門2丁目5-7 K-2西小倉ビル 1203号室,11-2,可以,没有,有门禁按房号呼出,
福島県,いわき市,内郷御厩町上宿79 ミマヤビル,H12,上宿201,2人可生可双,福島県いわき市内郷御厩町上宿79 ミマヤビル 201号室,11-2,可以,,没有门禁 楼旁边车位停车,
福島県,福島市,陣場町7-20 陣場アーバンハウス,H14,福岛502,1人不生,福島県福島市陣場町7-20 陣場アーバンハウス 502号室,11-1,不能,没有,没有女孩照片 自己找停车位,
兵庫県,尼崎市,昭和通4-118 ダイアパレス尼崎,H15,尼崎405,1人可生,兵庫県尼崎市昭和通4-118 ダイアパレス尼崎 405号室,11-1,可以,,,
兵庫県,尼崎市,大物町1丁目2-13 Amity,H25,大物303,1人可生,兵庫県尼崎市大物町1丁目2-13 Amity 303号室,13-1:30,可以,没有,,
兵庫県,姫路市,南町29 Capital.i 姫路,H19,姬路408,1人可生,兵庫県姫路市南町29 Capital.i 姫路 408号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
兵庫県,姫路市,南畝町2丁目77 ハッピーコート駅前,H20,姬路701,1人可生,兵庫県姫路市南畝町2丁目77 ハッピーコート駅前 701号室,11-1,可以,,门禁密码：8510E,
兵庫県,姫路市,広畑区東新町1-38-1 デアリックス広畑,H21,姬路704,1人可生 生13起,兵庫県姫路市広畑区東新町1-38-1 デアリックス広畑 704号室,11-2,可以,没有,2回20起 没有女孩照片,
兵庫県,明石市,本町2-8-22 POCOAPOCO AKASHIHONMACHI MAISON,H24,明石901,2人可生可双,兵庫県明石市本町2-8-22 POCOAPOCO AKASHIHONMACHI MAISON 901号室,11-1,可以,,,
兵庫県,灘区,浜田町4丁目2-13 メゾン・ド・六甲パート3,H26,神户201,2人不生可双,兵庫県神戸市灘区浜田町4丁目2-13 メゾン・ド・六甲パート3 201号室,11-1,不能,,,
兵庫県,中央区,元町通3-12-20 シティスパイア 神戸元町,H27,元町602,1人不生,兵庫県神戸市中央区元町通3-12-20 シティスパイア 神戸元町 602号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
兵庫県,中央区,下山手通5-8-14 山手ダイヤハイツB棟,H28,元町718,1人不生,兵庫県神戸市中央区下山手通5-8-14 山手ダイヤハイツB棟 718号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
兵庫県,長田区,大橋町4-4-18 ダイアパレス西神戸,H30,津长田502,1人可生,兵庫県神戸市長田区大橋町4-4-18 ダイアパレス西神戸 502号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
兵庫県,中央区,雲井通3丁目1-6 エスリード三宮第3,H31,三宫502,1人不生,兵庫県神戸市中央区雲井通3丁目1-6 エスリード三宮第3 502号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
長野県,長野市,大字栗田936 サミット栗田中央,K2,长野403,1人可生 生13起,長野県長野市大字栗田936 サミット栗田中央 403号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
長野県,長野市,大字西長野216-3 グリーンヒルズ21,K3,长野203,2人可生可双,長野県長野市大字西長野216-3 グリーンヒルズ21 203号室,11-1,不能,没有,,
長野県,松本市,中央1丁目2-7 大東プラザニュー伊勢町,K5,松本405,1人不生,長野県松本市中央1丁目2-7 大東プラザニュー伊勢町 405号室,11-1,可以,有店客,,
長野県,上田市,上塩尻226-1 ザ・グレイス・シグマ,K6,上田503,1人可生 生13起,長野県上田市上塩尻226-1 ザ・グレイス・シグマ 503号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
長野県,塩尻市,旧塩尻1057 リフレホテル,K7,长野207,1人可生 生13起,長野県塩尻市旧塩尻1057 リフレホテル 207号室,11-1,不能,没有,没有女孩照片,
栃木県,小山市,駅東通り2-40-27 いせやハイツ,K8,小山305,2人可生可双,栃木県小山市駅東通り2-40-27 いせやハイツ 305号室,11-2,可以,没有,,
栃木県,足利市,田中町782 Mita.Bldg,K12,足利3F,1人可生,栃木県足利市田中町782 Mita.Bldg 3階です,11-24,不能,有店客,附近有收费停车场,
宮城県,青葉区,本町2丁目12-3 クレールシェモア,K15,美满群-仙台502,1人可生,宮城県仙台市青葉区本町2丁目12-3 クレールシェモア 502号室,11-2,可以,有店客,没有门禁，附近有收费停车场,
宮城県,石巻市,中央3丁目5-22 メゾン・ド・コパン,K17,石卷210,2人可生可双,宮城県石巻市中央3丁目5-22 メゾン・ド・コパン 210号室,11-2,可以,没有,,
三重県,津市,島崎町137-117 島崎ハイツ,K21,津市505,1人不生,三重県津市島崎町137-117 島崎ハイツ505号室,11-2,可以,,车可以停在路边,
三重県,津市,大門26-3 のぶマンション,K22,津市101,1人不生,三重県津市大門26-3 のぶマンション 101号室,12-2,可以,有店客,楼对面有收费停车场,
三重県,津市,藤方1643-1 サニーガーデン津,K23,津市304,2人可生可双,三重県津市藤方1643-1 サニーガーデン津 304号室,12-2,可以,有店客,楼下路边可以停车,
三重県,鈴鹿市,白子駅前11-18 ロイヤルハイツ白子駅,K24,白子806,1人不生,三重県鈴鹿市白子駅前11-18 ロイヤルハイツ白子駅 806号室,12-2,可以,有店客,附近有收费停车场,
茨城県,水戸市,栅町1-5-7 クレセール三の丸,K29,水户406,2人可生,茨城県水戸市栅町1-5-7 クレセール三の丸 406号室,12-2,不能,,不要给客人发别人照片骗来 停车位10号 偶尔回信慢,
茨城県,日立市,水木町2-5-26 水木ビル2,K31,日立301,1人可生,茨城県日立市水木町2-5-26 水木ビル2 301号室,12-2,不能,,不要给客人发别人照片骗来 停车位15号 偶尔回信慢,
茨城県,神栖市,木崎2406-186 コーポラス幸武106,K32,神栖201,1人可生,茨城県神栖市木崎2406-186 コーポラス幸武106 201号室,12-2,不能,有店客,不要给客人发别人照片骗来 停车位201号 偶尔回信慢,
茨城県,つくば市,春日2丁目45-8 ルミナス春日弐番館,K34,茨城111,1人不生,茨城県つくば市春日2丁目45-8 ルミナス春日弐番館 111号室,11-1,不能,没有,没有女孩照片,
茨城県,牛久市,牛久町970-1 チェリーガーデン牛久,K35,牛久203,1人可生,茨城県牛久市牛久町970-1 チェリーガーデン牛久 203号室,11-2,可以,没有,,
群馬県,伊勢崎市,喜多町125-6 コーポラスアゼリア,K36,伊势崎204,2人不生可套双,群馬県伊勢崎市喜多町125-6 コーポラスアゼリア 204号室,11-1,可以,,楼下不能停车 附近有收费的,
群馬県,高崎市,元紺屋町17-1 ダイアパレス高崎中央,K38,高崎213,1人不生,群馬県高崎市元紺屋町17-1 ダイアパレス高崎中央 213号室,12-2,可以,有店客,经常回信慢 偶尔失联,
岡山県,北区,岡町17-18 K'sB岡山医大,L3,冈山206,1人可生,岡山県岡山市北区岡町17-18 K'sB岡山医大 206号室,11-1,可以,,没有门禁,
広島県,中区,上幟町2-36 S・ウィングビル,L6,广岛601,1人可生,広島県広島市中区上幟町2-36 S・ウィングビル 601号室,11-1,不能,没有,,
広島県,東区,愛宕町7-3 ヴィブレ愛宕,L8,美满群-广岛401,1人不生,広島県広島市東区愛宕町7-3 ヴィブレ愛宕 401号室,11-2,可以,有店客,有门禁按房号呼出，附近有收费停车场,
広島県,福山市,紅葉町4-11 AXIS21,L9,福山302,1人不生,広島県福山市紅葉町4-11 AXIS21 302号室,11-24,可以,没有,2回20起 没有女孩照片,门禁密码0011E
広島県,竹原市,中央5丁目8-15 シティーライツ竹原中央,L10,竹原101,2人不生可双,広島県竹原市中央5丁目8-15 シティーライツ竹原中央 101号室,11-1,可以,没有,门禁密码：1546E,
北海道,北区,北8条西4-20-1 バロンドール,L11,札幌903,1人可生,北海道札幌市北区北8条西4-20-1 バロンドール 903号室,11-1,不能,没有,,
北海道,東区,北11条東1丁目2-23 ラクシス札幌,L13,札幌208,1人可生外,北海道札幌市東区北11条東1丁目2-23 ラクシス札幌 208号室,11-1,不能,,,
和歌山県,和歌山市,三木町堀詰1,L14,和歌山405,1人不生,和歌山県和歌山市三木町堀詰1 朝日プラザ三木町 405号室,11-2,可以,没有,2回20起 没有女孩照片,
和歌山県,和歌山市,三筋目79 ルトラン和歌山,L15,美满群-和歌山101,1人可生,和歌山県和歌山市三筋目79 ルトラン和歌山 101号室,11-2,可以,有店客,有门禁按房号呼出，附近有收费停车场,
和歌山県,和歌山市,松江中2丁目5-26 リオンドロフティ中松江,L16,中松江403,2人不生可双,和歌山県和歌山市松江中2丁目5-26 リオンドロフティ中松江 403号室,11-1,不能,没有,,
岩手県,盛岡市,盛岡駅西通2-5-30 メイプル駅西通,L19,岩手403,1人可生 生13起,岩手県盛岡市盛岡駅西通2-5-30 メイプル駅西通 403号室,11-2,可以,没有,2回20起 没有女孩照片,
沖縄県,那覇市,安里44-2 Le Soleil Asato,M2,那霸安里302,1人不生,沖縄県那覇市安里44-2 Le Soleil Asato 302号室,11-2,可以,没有,2回20起 没有女孩照片,
沖縄県,那覇市,前島3丁目9-20 ポルトウール,M3,冲绳202,1人不生,沖縄県那覇市前島3丁目9-20 ポルトウール 202号室,11-2,可以,有店客,提前告诉客人露脸看镜头 2回最低20000,
山梨県,中巨摩郡,昭和町西条415-1 丸富ハイツ国母,M9,山梨501,1人不生,山梨県中巨摩郡昭和町西条415-1 丸富ハイツ国母 501号室,11-2,可以,没有,,
富山県,富山市,千石町5丁目3-5 パールハイツ,M11,富山103,1人可生,富山県富山市千石町5丁目3-5 パールハイツ 103号室,11-1,可以,没有,駐車場は12番,
富山県,富山市,磯部町4丁目1-13 トーカンマンション磯部町,M14,富山303,1人不生,富山県富山市磯部町4丁目1-13 トーカンマンション磯部町 303号室,12-24,不能,,附近便利店可以停车,
富山県,富山市,神通本町2丁目1-24 アメニティ富山,M15,美满群-富山405,1人不生,富山県富山市神通本町2丁目1-24 アメニティ富山 405号室,11-2,可以,有店客,没有门禁，需要自己找地方停车,
富山県,滑川市,常盤町616 スタンザトキワ,M16,滑川211,1人可生 生13起,富山県滑川市常盤町616 スタンザトキワ 211号室,11-1,不能,没有,没有女孩照片,
石川県,金沢市,此花町3-3 ライブ1,M17,金泽710,1人可生,石川県金沢市此花町3-3 ライブ1 710号室,11-2,可以,没有,,
石川県,金沢市,尾張町1丁目2-12 メゾン・ド・グロリエ,M19,金沢305,1人可生 生13起,石川県金沢市尾張町1丁目2-12 メゾン・ド・グロリエ 305号室,11-1,不能,没有,没有女孩照片,
熊本県,中央区,鍛冶屋町6,N1,熊本405,1人可生,熊本県熊本市中央区鍛冶屋町6 朝日プラザ鍛冶屋町 405号室,11-1,不能,没有,,
滋賀県,長浜市,神照町696 松ぼっくり,N6,長浜201,1人不生,滋賀県長浜市神照町696 松ぼっくり 201号室,11-2,可以,,附近711可以停车,
滋賀県,大津市,浜大津1-2-15 CITYSPIRE浜大津駅前,N7,大津803,1人不生,滋賀県大津市浜大津1-2-15 CITYSPIRE浜大津駅前 803号室,11-1,可以,,,
滋賀県,大津市,中央1丁目2-35 アセンティアびわこ,N8,大津302,1人可生,滋賀県大津市中央1丁目2-35 アセンティアびわこ 302号室,11-1:30,可以,没有,,
滋賀県,大津市,中央1丁目2-35 アセンティアびわこ,N9,美满群-大津705,1人可生,滋賀県大津市中央1丁目2-35 アセンティアびわこ 705号室,11-2,可以,有店客,没有门禁 2回20000起,
滋賀県,草津市,西渋川1丁目8-6 アリエッタ草津,N10,草津202,2人不生可双,滋賀県草津市西渋川1丁目8-6 アリエッタ草津 202号室,11-24,可以,没有,,
秋田県,秋田市,南通築地9-34 メゾン・ド・レーヴ,N15,秋田508,1人不生,秋田県秋田市南通築地9-34 メゾン・ド・レーヴ 508号室 （报单需要拍照客人说到了）,11-2,可以,没有,,
長崎県,長崎市,西坂町8-2 シャトレ西坂公園通,N20,长崎203,2人可生可双,長崎県長崎市西坂町8-2 シャトレ西坂公園通 203号室,11-2,可以,没有,,
京都府,南区,吉祥院西ノ庄西中町1 明輝マンションA棟,N23,京都503,1人不生,京都府京都市南区吉祥院西ノ庄西中町1 明輝マンションA棟 503号室,11-1,不能,没有,,
宮崎県,宮崎市,丸島町3-15 シーラカンスKANDY,N24,宫崎305,1人不生,宮崎県宮崎市丸島町3-15 シーラカンスKANDY 305号室,11-1,可以,没有,做客人的时候回信慢,
山口県,山口市,黄金町6-5 エフ弐番館,N25,山口306,1人不生,山口県山口市黄金町6-5 エフ弐番館 306号室,11-1,可以,没有,駐車場は17番,
山口県,下関市,東大和町1丁目5-8 下関KSKビル,N26,下关6007,2人不生可双,山口県下関市東大和町1丁目5-8 下関KSKビル 6階6007号室,11-2,可以,没有,,
山口県,岩国市,昭和町2丁目2-3 N-岩國東,N27,岩国406,1人不生,山口県岩国市昭和町2丁目2-3 N-岩國東 406号室 下午开始了通知,11-1,可以,没有,,
新潟県,中央区,笹口2丁目7-14 メゾン・ド・リッシュ,N30,新泻606,2人可生,新潟県新潟市中央区笹口2丁目7-14 メゾン・ド・リッシュ 606号室,11-2,可以,没有,,
新潟県,長岡市,渡里町4-5 オクトワール長岡中央,N31,长冈215,2人可生可双,新潟県長岡市渡里町4-5 オクトワール長岡中央 215号室,11-2,可以,没有,楼后面的停车位3号,
大分県,別府市,北浜1丁目1-20 やよいビル,Q1,别府204,2人不生可双,大分県別府市北浜1丁目1-20 やよいビル 204号室,11-1,不能,没有,,
青森県,八戸市,内丸3丁目7-17 プリマヴェーラオオミナミ,Q2,八户505,2人可生可双,青森県八戸市内丸3丁目7-17 プリマヴェーラオオミナミ 505号室,11-2,可以,没有,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
